trial_id,model,task_id,layout,repeat,pixel_distance,dom_element_separation,position_x,position_y,candidate_value,emitted_value,content_category,delimitation_error,exact_match,runner_status,run_id
b2e11a6d18fbc2b631a2c7f7,foundry/gpt-5.6-terra,copy-known-value,table,6,8,4,50,111,BRAVO-4826 CONTROL_COPY_VALUE_R5,BRAVO-4826 CONTROL_COPY_VALUE_R5,delimitation,True,False,success,REV-generalization-resumed-b2e11a6d18fbc2b631a2c7f7-A0
efad508b60553825aa518c0f,foundry/gpt-5.6-terra,copy-known-value,cards,1,8,0,104,206,BRAVO-4826 CONTROL_COPY_VALUE_R5,BRAVO-4826 CONTROL_COPY_VALUE_R5,delimitation,True,False,success,REV-generalization-resumed-efad508b60553825aa518c0f-A0
6649d4e37170fc5f92a3994e,foundry/gpt-5.4,read-known-value,cards,3,96,4,26,195,CONTROL_READ_VALUE_R2,CONTROL_READ_VALUE_R2,substitution_or_other,False,False,success,REV-generalization-resumed-6649d4e37170fc5f92a3994e-A0
dd3bb31cf7a3cc1ffe82018b,foundry/gpt-5.4,copy-known-value,cards,1,40,4,104,206,BRAVO-4826,BRAVO-4826,correct_content,False,True,success,REV-generalization-resumed-dd3bb31cf7a3cc1ffe82018b-A0
fc68a07e183af34e5dcbefdd,foundry/gpt-5.6-terra,read-known-value,form,6,96,4,90,218,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-resumed-fc68a07e183af34e5dcbefdd-A0
c75fd8dfa88b1938708d84c8,foundry/gpt-5.4,read-known-value,form,2,96,0,87,81,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-resumed-c75fd8dfa88b1938708d84c8-A0
1b4dd400daf7553b40094aac,foundry/gpt-5.4,copy-known-value,table,2,40,0,109,235,,,no_answer,False,False,success,REV-generalization-resumed-1b4dd400daf7553b40094aac-A0
c3477337edf97ed1b00ea6e4,foundry/gpt-5-mini,read-known-value,form,1,40,4,63,130,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-resumed-c3477337edf97ed1b00ea6e4-A0
eb45ab283d6ab79f57697bbe,foundry/gpt-5.6-terra,copy-known-value,cards,3,96,0,27,219,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-resumed-eb45ab283d6ab79f57697bbe-A0
30cc9f65bb27226eef0d82aa,foundry/gpt-5.6-terra,copy-known-value,table,1,8,0,104,206,BRAVO-4826 CONTROL_COPY_VALUE_R5,BRAVO-4826 CONTROL_COPY_VALUE_R5,delimitation,True,False,success,REV-generalization-resumed-30cc9f65bb27226eef0d82aa-A0
a89b078531c3a25a636e9ad3,foundry/gpt-5.6-terra,copy-known-value,cards,4,96,4,43,196,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-resumed-a89b078531c3a25a636e9ad3-A0
46706b4e9275d180949a13c3,foundry/gpt-5.4,copy-known-value,cards,6,8,4,50,111,,,no_answer,False,False,success,REV-generalization-resumed-46706b4e9275d180949a13c3-A0
b6fadf645d21cfcc18528014,foundry/gpt-5.4,read-known-value,form,10,40,0,82,193,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-resumed-b6fadf645d21cfcc18528014-A0
1bf68828b524bc60eaaa3826,foundry/gpt-5.4,read-known-value,form,3,40,4,26,195,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-resumed-1bf68828b524bc60eaaa3826-A0
bba68041fef1979fad886d02,foundry/gpt-5-mini,read-known-value,table,6,40,4,90,218,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-resumed-bba68041fef1979fad886d02-A0
9bfc6d75402e774694259ec3,foundry/gpt-5.6-terra,read-known-value,table,10,8,4,82,193,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-resumed-9bfc6d75402e774694259ec3-A0
7682d6718e03c47598f47ce7,foundry/gpt-5.6-terra,read-known-value,table,4,8,0,85,147,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-resumed-7682d6718e03c47598f47ce7-A0
9f74d9149068fa9da9dc77d0,foundry/Kimi-K2.6,copy-known-value,form,7,40,0,72,242,BRAVO-4826,BRAVO-4826,correct_content,False,True,success,REV-generalization-resumed-9f74d9149068fa9da9dc77d0-A0
e934bed05e8c901790491c05,foundry/gpt-5.6-terra,copy-known-value,cards,4,8,0,43,196,BRAVO-4826 CONTROL_COPY_VALUE_R5,BRAVO-4826 CONTROL_COPY_VALUE_R5,delimitation,True,False,success,REV-generalization-resumed-e934bed05e8c901790491c05-A0
14b1bf4b8d9f7a164c023116,foundry/gpt-5.4,copy-known-value,form,3,40,4,27,219,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-resumed-14b1bf4b8d9f7a164c023116-A0
de5a229034baf7b39f8bfbdf,foundry/gpt-5-mini,read-known-value,form,3,8,0,26,195,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-resumed-de5a229034baf7b39f8bfbdf-A0
f43a24ad4ca09d99068e2dac,foundry/gpt-5.6-terra,read-known-value,form,4,8,0,85,147,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-resumed-f43a24ad4ca09d99068e2dac-A0
10d08b1cd6c08f098b77513b,foundry/gpt-5-mini,read-known-value,table,1,96,0,63,130,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-resumed-10d08b1cd6c08f098b77513b-A0
070d247ac8a869858645366d,foundry/gpt-5.6-terra,copy-known-value,form,9,96,4,80,158,BRAVO-4826,BRAVO-4826,correct_content,False,True,success,REV-generalization-resumed-070d247ac8a869858645366d-A0
013744c84ce71bd2933f80ce,foundry/gpt-5.4,copy-known-value,cards,3,96,0,27,219,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-resumed-013744c84ce71bd2933f80ce-A0
2ab4f641f93d251fb6bec752,foundry/gpt-5.4,read-known-value,form,6,8,4,90,218,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-resumed-2ab4f641f93d251fb6bec752-A0
b9be13ba717b3ac1ec305006,foundry/Kimi-K2.6,copy-known-value,table,2,96,4,109,235,,,no_answer,False,False,timeout,REV-generalization-resumed-b9be13ba717b3ac1ec305006-A0
57fe55a0a879b2eaaec81b8d,foundry/gpt-5.4,read-known-value,table,5,96,0,108,233,CONTROL_READ_VALUE_R2,CONTROL_READ_VALUE_R2,substitution_or_other,False,False,success,REV-generalization-final-57fe55a0a879b2eaaec81b8d-A0
08b4634338909badf645bc38,foundry/gpt-5.4,read-known-value,table,7,40,4,42,100,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-08b4634338909badf645bc38-A0
50c0488a6cc2e923ce51b786,foundry/gpt-5.6-terra,read-known-value,table,2,40,4,87,81,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-50c0488a6cc2e923ce51b786-A0
15af411f6f8de9ca67275fd8,foundry/gpt-5.4,read-known-value,table,7,8,4,42,100,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-15af411f6f8de9ca67275fd8-A0
9f93bf9b137c1b760d17fb08,foundry/gpt-5.6-terra,copy-known-value,cards,7,96,0,72,242,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-9f93bf9b137c1b760d17fb08-A0
8d0c388ad4d04ff6a69760cc,foundry/gpt-5.4,copy-known-value,cards,10,40,0,109,144,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-8d0c388ad4d04ff6a69760cc-A0
a52b955bc8a5d36da0c8f2c3,foundry/gpt-5.6-terra,read-known-value,table,6,8,0,90,218,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-a52b955bc8a5d36da0c8f2c3-A0
fcaaecf3ecf2a0538ae88033,foundry/gpt-5.4,read-known-value,form,5,96,4,108,233,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-fcaaecf3ecf2a0538ae88033-A0
f1a1ae2cbbdfd8a4260601c1,foundry/gpt-5.4,copy-known-value,cards,8,96,0,77,152,,,no_answer,False,False,success,REV-generalization-final-f1a1ae2cbbdfd8a4260601c1-A0
e97f1395900081cf49e328aa,foundry/gpt-5.6-terra,copy-known-value,cards,10,8,4,109,144,BRAVO-4826_CONTROL_COPY_VALUE_R5,BRAVO-4826_CONTROL_COPY_VALUE_R5,delimitation,True,False,success,REV-generalization-final-e97f1395900081cf49e328aa-A0
1c380d0155684d1487a1059f,foundry/gpt-5.4,read-known-value,table,1,40,4,63,130,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-1c380d0155684d1487a1059f-A0
6a0cb1ba159a3988b07d51ce,foundry/gpt-5.4,copy-known-value,table,8,40,4,77,152,,,no_answer,False,False,success,REV-generalization-final-6a0cb1ba159a3988b07d51ce-A0
93af651d6e93bda00320ae74,foundry/gpt-5.6-terra,copy-known-value,table,9,96,4,80,158,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-93af651d6e93bda00320ae74-A0
e784817429f20d68d21f2d67,foundry/gpt-5.4,read-known-value,form,8,96,4,84,86,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-e784817429f20d68d21f2d67-A0
e38152aef2133f59d1ec366d,foundry/gpt-5.4,read-known-value,form,3,40,0,26,195,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-e38152aef2133f59d1ec366d-A0
25b486770377e61108f6a622,foundry/gpt-5.6-terra,read-known-value,cards,2,40,4,87,81,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-25b486770377e61108f6a622-A0
e6478fd3b84d88faed318aed,foundry/gpt-5.4,read-known-value,cards,1,96,4,63,130,CONTROL_READ_VALUE_R2,CONTROL_READ_VALUE_R2,substitution_or_other,False,False,success,REV-generalization-final-e6478fd3b84d88faed318aed-A0
65f17434f214ab0240817e19,foundry/gpt-5.4,copy-known-value,cards,4,96,4,43,196,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-65f17434f214ab0240817e19-A0
f4db2807b464b391ccc44a75,foundry/gpt-5.4,read-known-value,table,1,96,0,63,130,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-f4db2807b464b391ccc44a75-A0
a4cbc8d7afb2c92edea267de,foundry/gpt-5.6-terra,copy-known-value,form,9,96,0,80,158,BRAVO-4826,BRAVO-4826,correct_content,False,True,success,REV-generalization-final-a4cbc8d7afb2c92edea267de-A0
e3d2c351578ad7b9818c3acf,foundry/gpt-5.6-terra,read-known-value,form,8,8,4,84,86,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-e3d2c351578ad7b9818c3acf-A0
b3da1d5e99c1f088d6aa6ed8,foundry/gpt-5.4,read-known-value,form,5,40,0,108,233,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-b3da1d5e99c1f088d6aa6ed8-A0
3b453b89d02f7779a7b0cfd8,foundry/gpt-5.6-terra,copy-known-value,table,6,96,4,50,111,BRAVO-4826,BRAVO-4826,correct_content,False,True,success,REV-generalization-final-3b453b89d02f7779a7b0cfd8-A0
1b28e4fc04245b79c922937d,foundry/gpt-5.4,copy-known-value,form,3,8,0,27,219,,,no_answer,False,False,success,REV-generalization-final-1b28e4fc04245b79c922937d-A0
41ab3e5f74595b0c16d85b56,foundry/gpt-5.6-terra,copy-known-value,form,4,8,0,43,196,BRAVO-4826 CONTROL_COPY_VALUE_R5,BRAVO-4826 CONTROL_COPY_VALUE_R5,delimitation,True,False,success,REV-generalization-final-41ab3e5f74595b0c16d85b56-A0
6446ae84059edca5a452d039,foundry/gpt-5.6-terra,read-known-value,cards,7,96,4,42,100,CONTROL_READ_VALUE_R2,CONTROL_READ_VALUE_R2,substitution_or_other,False,False,success,REV-generalization-final-6446ae84059edca5a452d039-A0
d22923f83de078d3ac0978bf,foundry/gpt-5.4,copy-known-value,table,7,8,0,72,242,BRAVO-4826 CONTROL_COPY_VALUE_R5,BRAVO-4826 CONTROL_COPY_VALUE_R5,delimitation,True,False,success,REV-generalization-final-d22923f83de078d3ac0978bf-A0
858cf9f47b4cab44185ee2b6,foundry/gpt-5.4,read-known-value,cards,7,40,4,42,100,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-858cf9f47b4cab44185ee2b6-A0
b9d06eab66cfd824de4e64c5,foundry/gpt-5.6-terra,copy-known-value,table,7,96,4,72,242,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-b9d06eab66cfd824de4e64c5-A0
ef7dc7d1005fc24a804b3e86,foundry/gpt-5.6-terra,read-known-value,form,7,40,4,42,100,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-ef7dc7d1005fc24a804b3e86-A0
12d3c9596bc96d13500ae190,foundry/gpt-5.6-terra,read-known-value,cards,2,8,0,87,81,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-12d3c9596bc96d13500ae190-A0
851d79a1c65dbc213de224f2,foundry/gpt-5.4,read-known-value,cards,6,40,4,90,218,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-851d79a1c65dbc213de224f2-A0
1ddbbff18e2fc19f422981b1,foundry/gpt-5.6-terra,read-known-value,cards,5,8,4,108,233,ALPHA-7391_CONTROL_READ_VALUE_R2,ALPHA-7391_CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-1ddbbff18e2fc19f422981b1-A0
b8a7a312dd9b299d27d7dbae,foundry/gpt-5.6-terra,read-known-value,cards,5,96,0,108,233,CONTROL_READ_VALUE_R2,CONTROL_READ_VALUE_R2,substitution_or_other,False,False,success,REV-generalization-final-b8a7a312dd9b299d27d7dbae-A0
ad671a6b3bada269f2bc120e,foundry/gpt-5.4,copy-known-value,cards,4,96,0,43,196,,,no_answer,False,False,success,REV-generalization-final-ad671a6b3bada269f2bc120e-A0
5937f0fcae9814493dd9787a,foundry/gpt-5.4,copy-known-value,cards,2,40,4,109,235,,,no_answer,False,False,success,REV-generalization-final-5937f0fcae9814493dd9787a-A0
0e030697110ba0cb8b4c2681,foundry/gpt-5.6-terra,copy-known-value,cards,6,96,4,50,111,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-0e030697110ba0cb8b4c2681-A0
d9d76d1a99b3ecfb193e7cd8,foundry/gpt-5.6-terra,read-known-value,form,6,8,0,90,218,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-d9d76d1a99b3ecfb193e7cd8-A0
e4bc1d9aaa496d453c04f2bd,foundry/gpt-5.4,read-known-value,cards,10,96,4,82,193,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-e4bc1d9aaa496d453c04f2bd-A0
2f88dafef75c81b75b58f2de,foundry/gpt-5.4,copy-known-value,cards,4,40,0,43,196,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-2f88dafef75c81b75b58f2de-A0
4f911ab1bc0dc9bd9f15e830,foundry/gpt-5.6-terra,read-known-value,cards,5,96,4,108,233,CONTROL_READ_VALUE_R2,CONTROL_READ_VALUE_R2,substitution_or_other,False,False,success,REV-generalization-final-4f911ab1bc0dc9bd9f15e830-A0
5d2066245b3f6a051a877793,foundry/gpt-5.6-terra,read-known-value,cards,4,8,0,85,147,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-5d2066245b3f6a051a877793-A0
854f8174a609d033a433a750,foundry/gpt-5.6-terra,copy-known-value,table,2,8,0,109,235,BRAVO-4826_CONTROL_COPY_VALUE_R5,BRAVO-4826_CONTROL_COPY_VALUE_R5,delimitation,True,False,success,REV-generalization-final-854f8174a609d033a433a750-A0
744b9bbda9ab40f2ae4aa51a,foundry/gpt-5.4,read-known-value,table,5,40,4,108,233,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-744b9bbda9ab40f2ae4aa51a-A0
f886d9e30b1144c233eeae33,foundry/gpt-5.6-terra,read-known-value,form,4,96,0,85,147,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-f886d9e30b1144c233eeae33-A0
c392acaf59adce4a66b9d62b,foundry/gpt-5.4,copy-known-value,cards,8,40,0,77,152,,,no_answer,False,False,success,REV-generalization-final-c392acaf59adce4a66b9d62b-A0
daa74f1b54620336bcce72cf,foundry/gpt-5.4,copy-known-value,table,9,40,0,80,158,,,no_answer,False,False,success,REV-generalization-final-daa74f1b54620336bcce72cf-A0
9505cdf92240cf7b7479ef17,foundry/gpt-5.6-terra,copy-known-value,form,8,96,0,77,152,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-9505cdf92240cf7b7479ef17-A0
644d6a5ccff5794d8318c61b,foundry/gpt-5.6-terra,read-known-value,cards,6,40,0,90,218,CONTROL_READ_VALUE_R2,CONTROL_READ_VALUE_R2,substitution_or_other,False,False,success,REV-generalization-final-644d6a5ccff5794d8318c61b-A0
8915f00369eba6ff89b80e83,foundry/gpt-5.4,copy-known-value,form,9,8,4,80,158,BRAVO-4826 CONTROL_COPY_VALUE_R5,BRAVO-4826 CONTROL_COPY_VALUE_R5,delimitation,True,False,success,REV-generalization-final-8915f00369eba6ff89b80e83-A0
b5c120192e8ede5dabed2c0c,foundry/gpt-5.4,read-known-value,table,8,40,4,84,86,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-b5c120192e8ede5dabed2c0c-A0
6e08bc0b002f8db9073128d5,foundry/gpt-5.6-terra,read-known-value,cards,7,8,0,42,100,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-6e08bc0b002f8db9073128d5-A0
4fd71d2dcb096cf0e4fd409c,foundry/Kimi-K2.6,copy-known-value,cards,9,8,4,80,158,BRAVO-4826 CONTROL_COPY_VALUE_R5,BRAVO-4826 CONTROL_COPY_VALUE_R5,delimitation,True,False,success,REV-generalization-final-4fd71d2dcb096cf0e4fd409c-A0
6484467aa438685ad3401db9,foundry/gpt-5.4,read-known-value,table,2,40,0,87,81,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-6484467aa438685ad3401db9-A0
0492e0c13369cc9f59419cde,foundry/gpt-5.6-terra,read-known-value,table,3,8,0,26,195,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-0492e0c13369cc9f59419cde-A0
ce0cddff92d7cdd506ff1a37,foundry/gpt-5.6-terra,copy-known-value,form,5,8,0,22,100,BRAVO-4826 CONTROL_COPY_VALUE_R5,BRAVO-4826 CONTROL_COPY_VALUE_R5,delimitation,True,False,success,REV-generalization-final-ce0cddff92d7cdd506ff1a37-A0
51cab40da62ae4b55e6ed822,foundry/gpt-5.6-terra,copy-known-value,table,5,40,4,22,100,BRAVO-4826,BRAVO-4826,correct_content,False,True,success,REV-generalization-final-51cab40da62ae4b55e6ed822-A0
6ba55ee95becc8444fd98aeb,foundry/gpt-5.4,read-known-value,table,9,8,0,55,163,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-6ba55ee95becc8444fd98aeb-A0
08c7ce6257327dc77947f533,foundry/gpt-5.4,copy-known-value,cards,7,8,0,72,242,,,no_answer,False,False,success,REV-generalization-final-08c7ce6257327dc77947f533-A0
689f6b21519d902f526f295e,foundry/gpt-5.6-terra,read-known-value,table,5,8,4,108,233,ALPHA-7391_CONTROL_READ_VALUE_R2,ALPHA-7391_CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-689f6b21519d902f526f295e-A0
bdcaa17704fb798328c4fa6f,foundry/gpt-5.4,read-known-value,cards,5,96,4,108,233,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-bdcaa17704fb798328c4fa6f-A0
34762101891f0795c10b62d9,foundry/gpt-5.4,copy-known-value,form,9,96,0,80,158,,,no_answer,False,False,success,REV-generalization-final-34762101891f0795c10b62d9-A0
363119cf84ce362df902e04c,foundry/gpt-5.6-terra,copy-known-value,cards,10,96,0,109,144,,,no_answer,False,False,success,REV-generalization-final-363119cf84ce362df902e04c-A0
0ad9eb4250cc321eb01378f9,foundry/gpt-5.6-terra,copy-known-value,form,1,40,0,104,206,BRAVO-4826,BRAVO-4826,correct_content,False,True,success,REV-generalization-final-0ad9eb4250cc321eb01378f9-A0
c7de61145018856b3048eb63,foundry/gpt-5.4,read-known-value,cards,7,96,0,42,100,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-c7de61145018856b3048eb63-A0
31aa401e6945f05f90ab6e56,foundry/gpt-5.6-terra,read-known-value,form,3,40,4,26,195,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-31aa401e6945f05f90ab6e56-A0
5ba289b233b27409a0e39ede,foundry/gpt-5.4,copy-known-value,form,4,40,0,43,196,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-5ba289b233b27409a0e39ede-A0
ff4620481293052d7479d161,foundry/gpt-5.6-terra,read-known-value,cards,2,96,0,87,81,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-ff4620481293052d7479d161-A0
000820e71e64931b9da61fee,foundry/gpt-5.4,read-known-value,table,2,96,4,87,81,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-000820e71e64931b9da61fee-A0
cdf6602865e9c7ccff53717f,foundry/gpt-5.4,copy-known-value,form,6,8,0,50,111,BRAVO-4826 CONTROL_COPY_VALUE_R5,BRAVO-4826 CONTROL_COPY_VALUE_R5,delimitation,True,False,success,REV-generalization-final-cdf6602865e9c7ccff53717f-A0
86a3cc899abfafde21297bbd,foundry/gpt-5.6-terra,copy-known-value,form,5,96,4,22,100,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-86a3cc899abfafde21297bbd-A0
c54b7216c6ea54eb95792dce,foundry/gpt-5.6-terra,read-known-value,form,4,40,4,85,147,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-c54b7216c6ea54eb95792dce-A0
16cfd8821196fd7909e6a08f,foundry/gpt-5.4,copy-known-value,form,8,8,0,77,152,,,no_answer,False,False,success,REV-generalization-final-16cfd8821196fd7909e6a08f-A0
9244a6de332333b49350679b,foundry/gpt-5.6-terra,copy-known-value,cards,8,40,4,77,152,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-9244a6de332333b49350679b-A0
56b0304c58a3b49a416602bb,foundry/gpt-5.6-terra,read-known-value,cards,1,8,0,63,130,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-56b0304c58a3b49a416602bb-A0
3bd0c4fdc00c451e75ba0d02,foundry/gpt-5.6-terra,read-known-value,cards,4,8,4,85,147,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-3bd0c4fdc00c451e75ba0d02-A0
